City,Type,Area,Price,Purpose,Location,Built in year,Bedrooms,Bathrooms,price,Area_sqft,price_category,property_age_group,price_per_sqft,region
faisalabad,house,7 Marla,"PKR
2.2 Crore",For Sale,"Punjab Govt Servants Housing Foundation, Faisalabad, Punjab",2016.0,,,22000000.0,1905.75,Mid,New,11544.011544011544,Punjab
faisalabad,house,5 Marla,"PKR
1.65 Crore",For Sale,"Punjab Govt Servants Housing Foundation, Faisalabad, Punjab",,,,16500000.0,1361.25,Mid,,12121.212121212122,Punjab
faisalabad,house,5 Marla,"PKR
1.65 Crore",For Sale,"Satiana Road, Faisalabad, Punjab",2023.0,,,16500000.0,1361.25,Mid,New,12121.212121212122,Punjab
faisalabad,house,5 Marla,"PKR
1.2 Crore",For Sale,"Punjab Govt Servants Housing Foundation, Faisalabad, Punjab",2020.0,,,12000000.0,1361.25,Mid,New,8815.426997245178,Punjab
faisalabad,house,5 Marla,"PKR
1.5 Crore",For Sale,"Punjab Govt Servants Housing Foundation, Faisalabad, Punjab",,,,15000000.0,1361.25,Mid,,11019.283746556473,Punjab
faisalabad,house,5 Marla,"PKR
2.4 Crore",For Sale,"Sitara Valley, Faisalabad, Punjab",2007.0,5.0,6.0,24000000.0,1361.25,Mid,Moderate,17630.853994490357,Punjab
faisalabad,house,7 Marla,"PKR
3 Crore",For Sale,"Eden Valley, Faisalabad, Punjab",,4.0,5.0,30000000.0,1905.75,Mid,,15741.833923652106,Punjab
faisalabad,house,5 Marla,"PKR
2.65 Crore",For Sale,"Four Season Housing, Faisalabad, Punjab",,,,26500000.0,1361.25,Mid,,19467.401285583102,Punjab
faisalabad,house,5 Marla,"PKR
3 Crore",For Sale,"Four Season Housing, Faisalabad, Punjab",,,,30000000.0,1361.25,Mid,,22038.567493112947,Punjab
faisalabad,house,3 Marla,"PKR
1.35 Crore",For Sale,"Four Season Housing, Faisalabad, Punjab",2024.0,,,13500000.0,816.75,Mid,New,16528.92561983471,Punjab
faisalabad,house,3 Marla,"PKR
1.1 Crore",For Sale,"Valencia Gardens, Faisalabad, Punjab",2023.0,3.0,4.0,11000000.0,816.75,Mid,New,13468.013468013469,Punjab
faisalabad,house,6 Marla,"PKR
3.25 Crore",For Sale,"Four Season Housing, Faisalabad, Punjab",2020.0,5.0,5.0,32500000.0,1633.5,Mid,New,19895.928986838077,Punjab
faisalabad,house,5 Marla,"PKR
3.25 Crore",For Sale,"Four Season Housing, Faisalabad, Punjab",2021.0,,,32500000.0,1361.25,Mid,New,23875.114784205693,Punjab
faisalabad,house,5 Marla,"PKR
3 Crore",For Sale,"Four Season Housing, Faisalabad, Punjab",2024.0,,,30000000.0,1361.25,Mid,New,22038.567493112947,Punjab
faisalabad,house,5 Marla,"PKR
3.25 Crore",For Sale,"Four Season Housing, Faisalabad, Punjab",2015.0,,,32500000.0,1361.25,Mid,Moderate,23875.114784205693,Punjab
faisalabad,house,3 Marla,"PKR
1.35 Crore",For Sale,"Four Season Housing, Faisalabad, Punjab",2024.0,,,13500000.0,816.75,Mid,New,16528.92561983471,Punjab
faisalabad,house,5 Marla,"PKR
3 Crore",For Sale,"Four Season Housing, Faisalabad, Punjab",,,,30000000.0,1361.25,Mid,,22038.567493112947,Punjab
faisalabad,house,3 Marla,"PKR
1.35 Crore",For Sale,"Four Season Housing, Faisalabad, Punjab",2024.0,,,13500000.0,816.75,Mid,New,16528.92561983471,Punjab
faisalabad,house,5 Marla,"PKR
3 Crore",For Sale,"Four Season Housing, Faisalabad, Punjab",,,,30000000.0,1361.25,Mid,,22038.567493112947,Punjab
faisalabad,house,5 Marla,"PKR
1.9 Crore",For Sale,"Wapda City, Faisalabad, Punjab",2025.0,,,19000000.0,1361.25,Mid,New,13957.759412304868,Punjab
faisalabad,house,5 Marla,"PKR
1.95 Crore",For Sale,"Wapda City, Faisalabad, Punjab",2024.0,,,19500000.0,1361.25,Mid,New,14325.068870523415,Punjab
faisalabad,house,7 Marla,"PKR
4.25 Crore",For Sale,"Eden Valley, Faisalabad, Punjab",2024.0,,,42500000.0,1905.75,Mid,New,22300.931391840484,Punjab
faisalabad,house,5 Marla,"PKR
1.55 Crore",For Sale,"Citi Housing, Faisalabad, Punjab",2022.0,3.0,4.0,15500000.0,1361.25,Mid,New,11386.593204775023,Punjab
faisalabad,house,10 Marla,"PKR
3 Crore",For Sale,"Citi Housing, Faisalabad, Punjab",2024.0,5.0,4.0,30000000.0,2722.5,Mid,New,11019.283746556473,Punjab
multan,house,12 Marla,"PKR
4.3 Crore",For Sale,"Multan Public School Road, Multan, Punjab",2025.0,5.0,5.0,43000000.0,3267.0,Mid,New,13161.922252831344,Punjab
multan,house,5 Marla,"PKR
1.5 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",2025.0,3.0,4.0,15000000.0,1361.25,Mid,New,11019.283746556473,Punjab
multan,house,10 Marla,"PKR
3.45 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",2025.0,5.0,6.0,34500000.0,2722.5,Mid,New,12672.176308539945,Punjab
multan,house,10 Marla,"PKR
3.35 Crore",For Sale,"Wapda Town, Multan, Punjab",,5.0,6.0,33500000.0,2722.5,Mid,,12304.866850321396,Punjab
multan,house,12 Marla,"PKR
3.25 Crore",For Sale,"DHA Defence, Multan, Punjab",,4.0,4.0,32500000.0,3267.0,Mid,,9947.964493419038,Punjab
multan,house,8.4 Marla,"PKR
3.25 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",2024.0,6.0,6.0,32500000.0,22869.0,Mid,New,1421.1377847741485,Punjab
multan,house,7 Marla,"PKR
2.4 Crore",For Sale,"Wapda Town, Multan, Punjab",,4.0,4.0,24000000.0,1905.75,Mid,,12593.467138921684,Punjab
multan,house,7 Marla,"PKR
1.75 Crore",For Sale,"PGSHF, Multan, Punjab",2025.0,5.0,5.0,17500000.0,1905.75,Mid,New,9182.736455463728,Punjab
multan,house,5 Marla,"PKR
1.2 Crore",For Sale,"DHA Defence, Multan, Punjab",2025.0,3.0,4.0,12000000.0,1361.25,Mid,New,8815.426997245178,Punjab
multan,house,4 Marla,"PKR
1.8 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",,3.0,4.0,18000000.0,1089.0,Mid,,16528.92561983471,Punjab
multan,house,10.7 Marla,"PKR
2.85 Crore",For Sale,"Shah Rukn-e-Alam Colony, Multan, Punjab",,6.0,7.0,28500000.0,29130.75,Mid,,978.3476223578177,Punjab
multan,house,7 Marla,"PKR
2.4 Crore",For Sale,"Wapda Town, Multan, Punjab",2025.0,4.0,3.0,24000000.0,1905.75,Mid,New,12593.467138921684,Punjab
multan,house,9 Marla,"PKR
2.4 Crore",For Sale,"DHA Defence, Multan, Punjab",2024.0,4.0,5.0,24000000.0,2450.25,Mid,New,9794.918885827976,Punjab
multan,house,5 Marla,"PKR
1.85 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",,4.0,5.0,18500000.0,1361.25,Mid,,13590.449954086318,Punjab
multan,house,9 Marla,"PKR
3 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",2010.0,5.0,6.0,30000000.0,2450.25,Mid,Moderate,12243.648607284971,Punjab
multan,house,5 Marla,"PKR
1.95 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",2024.0,4.0,5.0,19500000.0,1361.25,Mid,New,14325.068870523415,Punjab
multan,house,10 Marla,"PKR
3.25 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",2025.0,5.0,6.0,32500000.0,2722.5,Mid,New,11937.557392102846,Punjab
multan,house,5 Marla,"PKR
98 Lakh",For Sale,"Garden Town, Multan, Punjab",,4.0,4.0,9800000.0,1361.25,Low,,7199.265381083563,Punjab
multan,house,10 Marla,"PKR
4.25 Crore",For Sale,"Walayatabad, Multan, Punjab",2018.0,6.0,6.0,42500000.0,2722.5,Mid,New,15610.651974288337,Punjab
multan,house,5 Marla,"PKR
1.55 Crore",For Sale,"Northern Bypass, Multan, Punjab",2025.0,4.0,5.0,15500000.0,1361.25,Mid,New,11386.593204775023,Punjab
multan,house,6 Marla,"PKR
2.3 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",2025.0,5.0,6.0,23000000.0,1633.5,Mid,New,14080.195898377717,Punjab
multan,house,5 Marla,"PKR
1.5 Crore",For Sale,"Nasheman Colony, Multan, Punjab",2025.0,4.0,5.0,15000000.0,1361.25,Mid,New,11019.283746556473,Punjab
multan,house,10 Marla,"PKR
2.5 Crore",For Sale,"Shalimar Colony, Multan, Punjab",2025.0,5.0,6.0,25000000.0,2722.5,Mid,New,9182.736455463728,Punjab
multan,house,5 Marla,"PKR
1.5 Crore",For Sale,"Bahadurpur, Multan, Punjab",2025.0,4.0,5.0,15000000.0,1361.25,Mid,New,11019.283746556473,Punjab
multan,house,1 Kanal,"PKR
7.9 Crore",For Sale,"Wapda Town, Multan, Punjab",2025.0,6.0,6.0,79000000.0,5445.0,High,New,14508.72359963269,Punjab
multan,house,10 Marla,"PKR
1.7 Crore",For Sale,"DHA Defence, Multan, Punjab",2015.0,4.0,5.0,17000000.0,2722.5,Mid,Moderate,6244.260789715335,Punjab
multan,house,3 Marla,"PKR
75 Lakh",For Sale,"Northern Bypass, Multan, Punjab",2010.0,3.0,4.0,7500000.0,816.75,Low,Moderate,9182.736455463728,Punjab
multan,house,5 Marla,"PKR
1.7 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",2025.0,4.0,5.0,17000000.0,1361.25,Mid,New,12488.52157943067,Punjab
multan,house,5 Marla,"PKR
2 Crore",For Sale,"DHA Defence, Multan, Punjab",2025.0,3.0,3.0,20000000.0,1361.25,Mid,New,14692.378328741965,Punjab
multan,house,1 Kanal,"PKR
5.1 Crore",For Sale,"DHA Defence, Multan, Punjab",2025.0,5.0,6.0,51000000.0,5445.0,High,New,9366.391184573004,Punjab
multan,house,5 Marla,"PKR
1.7 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",2024.0,3.0,4.0,17000000.0,1361.25,Mid,New,12488.52157943067,Punjab
multan,house,1 Kanal,"PKR
5.3 Crore",For Sale,"DHA Defence, Multan, Punjab",2025.0,6.0,6.0,53000000.0,5445.0,High,New,9733.700642791551,Punjab
multan,house,5 Marla,"PKR
2.3 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",,5.0,5.0,23000000.0,1361.25,Mid,,16896.23507805326,Punjab
multan,house,10 Marla,"PKR
3.5 Crore",For Sale,"Shah Rukn-e-Alam Colony, Multan, Punjab",,5.0,6.0,35000000.0,2722.5,Mid,,12855.831037649219,Punjab
multan,house,5 Marla,"PKR
1.65 Crore",For Sale,"Gulgasht Colony, Multan, Punjab",2025.0,4.0,5.0,16500000.0,1361.25,Mid,New,12121.212121212122,Punjab
multan,house,6 Marla,"PKR
2.2 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",2025.0,5.0,6.0,22000000.0,1633.5,Mid,New,13468.013468013469,Punjab
multan,house,5 Marla,"PKR
1.85 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",2025.0,4.0,5.0,18500000.0,1361.25,Mid,New,13590.449954086318,Punjab
multan,house,10 Marla,"PKR
3.5 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",2025.0,5.0,6.0,35000000.0,2722.5,Mid,New,12855.831037649219,Punjab
multan,house,10 Marla,"PKR
3.4 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",2025.0,5.0,6.0,34000000.0,2722.5,Mid,New,12488.52157943067,Punjab
multan,house,5 Marla,"PKR
2.1 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",2025.0,4.0,5.0,21000000.0,1361.25,Mid,New,15426.997245179064,Punjab
multan,house,9 Marla,"PKR
3.6 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",2025.0,6.0,6.0,36000000.0,2450.25,Mid,New,14692.378328741965,Punjab
multan,house,1 Kanal,"PKR
6.8 Crore",For Sale,"Wapda Town, Multan, Punjab",2025.0,6.0,6.0,68000000.0,5445.0,High,New,12488.52157943067,Punjab
multan,house,1 Kanal,"PKR
6.8 Crore",For Sale,"Multan Public School Road, Multan, Punjab",2025.0,7.0,6.0,68000000.0,5445.0,High,New,12488.52157943067,Punjab
multan,house,1 Kanal,"PKR
4.3 Crore",For Sale,"DHA Defence, Multan, Punjab",2025.0,6.0,6.0,43000000.0,5445.0,Mid,New,7897.153351698807,Punjab
multan,house,1 Kanal,"PKR
4.25 Crore",For Sale,"DHA Defence, Multan, Punjab",2025.0,6.0,6.0,42500000.0,5445.0,Mid,New,7805.325987144169,Punjab
multan,house,17 Marla,"PKR
5.8 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",2025.0,6.0,6.0,58000000.0,4628.25,High,New,12531.734456868147,Punjab
multan,house,7 Marla,"PKR
2 Crore",For Sale,"Shalimar Colony, Multan, Punjab",,5.0,6.0,20000000.0,1905.75,Mid,,10494.555949101403,Punjab
multan,house,1 Kanal,"PKR
7.5 Crore",For Sale,"Model Town, Multan, Punjab",2025.0,6.0,6.0,75000000.0,5445.0,High,New,13774.104683195592,Punjab
multan,house,11 Marla,"PKR
2.85 Crore",For Sale,"Shah Rukn-e-Alam Colony, Multan, Punjab",,6.0,7.0,28500000.0,2994.75,Mid,,9516.654144753318,Punjab
multan,house,1 Kanal,"PKR
3.9 Crore",For Sale,"DHA Defence, Multan, Punjab",2024.0,5.0,6.0,39000000.0,5445.0,Mid,New,7162.534435261708,Punjab
multan,house,10 Marla,"PKR
2.6 Crore",For Sale,"DHA Defence, Multan, Punjab",2025.0,4.0,6.0,26000000.0,2722.5,Mid,New,9550.045913682277,Punjab
multan,house,12 Marla,"PKR
3.25 Crore",For Sale,"DHA Defence, Multan, Punjab",2025.0,4.0,4.0,32500000.0,3267.0,Mid,New,9947.964493419038,Punjab
multan,house,1 Kanal,"PKR
5.5 Crore",For Sale,"DHA Defence, Multan, Punjab",2025.0,5.0,5.0,55000000.0,5445.0,High,New,10101.0101010101,Punjab
multan,house,1 Kanal,"PKR
3.25 Crore",For Sale,"Zakariya Town, Multan, Punjab",2017.0,5.0,4.0,32500000.0,5445.0,Mid,New,5968.778696051423,Punjab
multan,farm house,5 Kanal,"PKR
2 Crore",For Sale,"Khanewal Road, Multan, Punjab",2025.0,4.0,3.0,20000000.0,27225.0,Mid,New,734.6189164370983,Punjab
multan,house,15 Marla,"PKR
1.6 Crore",For Sale,"Fatima Jinnah Town, Multan, Punjab",2023.0,3.0,4.0,16000000.0,4083.75,Mid,New,3917.9675543311905,Punjab
multan,house,9 Marla,"PKR
3.9 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",2025.0,5.0,6.0,39000000.0,2450.25,Mid,New,15916.743189470462,Punjab
multan,house,1 Kanal,"PKR
7 Crore",For Sale,"Wapda Town, Multan, Punjab",2025.0,6.0,6.0,70000000.0,5445.0,High,New,12855.831037649219,Punjab
multan,house,9 Marla,"PKR
3 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",2025.0,5.0,6.0,30000000.0,2450.25,Mid,New,12243.648607284971,Punjab
multan,house,5 Marla,"PKR
1.63 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",2025.0,4.0,5.0,16299999.999999998,1361.25,Mid,New,11974.2883379247,Punjab
multan,house,7 Marla,"PKR
3 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",2025.0,6.0,6.0,30000000.0,1905.75,Mid,New,15741.833923652106,Punjab
multan,house,6 Marla,"PKR
2.4 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",,5.0,6.0,24000000.0,1633.5,Mid,,14692.378328741965,Punjab
multan,house,5 Marla,"PKR
1.9 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",,4.0,5.0,19000000.0,1361.25,Mid,,13957.759412304868,Punjab
multan,house,5 Marla,"PKR
1.85 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",,4.0,5.0,18500000.0,1361.25,Mid,,13590.449954086318,Punjab
multan,house,5 Marla,"PKR
1.85 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",2025.0,4.0,5.0,18500000.0,1361.25,Mid,New,13590.449954086318,Punjab
multan,house,10 Marla,"PKR
1.9 Crore",For Sale,"Kacheri Road, Multan, Punjab",,5.0,5.0,19000000.0,2722.5,Mid,,6978.879706152434,Punjab
multan,house,1 Kanal,"PKR
6.75 Crore",For Sale,"Wapda Town, Multan, Punjab",,5.0,4.0,67500000.0,5445.0,High,,12396.694214876034,Punjab
multan,house,6 Marla,"PKR
1.45 Crore",For Sale,"Shalimar Colony, Multan, Punjab",2024.0,4.0,4.0,14500000.0,1633.5,Mid,New,8876.645240281603,Punjab
multan,house,4.5 Marla,"PKR
77 Lakh",For Sale,"Multan Bypass, Multan, Punjab",2023.0,4.0,4.0,7700000.0,12251.25,Low,New,628.5072951739619,Punjab
multan,house,10 Marla,"PKR
3.5 Crore",For Sale,"Wapda Town, Multan, Punjab",2023.0,5.0,5.0,35000000.0,2722.5,Mid,New,12855.831037649219,Punjab
multan,house,9 Marla,"PKR
1.9 Crore",For Sale,"Zakariya Town, Multan, Punjab",2022.0,5.0,5.0,19000000.0,2450.25,Mid,New,7754.310784613815,Punjab
multan,house,6 Marla,"PKR
1.7 Crore",For Sale,"Zakariya Town, Multan, Punjab",2022.0,4.0,4.0,17000000.0,1633.5,Mid,New,10407.101316192226,Punjab
multan,house,10 Marla,"PKR
3.75 Crore",For Sale,"Purana Shujabad Road, Multan, Punjab",2023.0,5.0,6.0,37500000.0,2722.5,Mid,New,13774.104683195592,Punjab
multan,house,2 Kanal,"PKR
6.95 Crore",For Sale,"DHA Defence, Multan, Punjab",2025.0,5.0,5.0,69500000.0,10890.0,High,New,6382.0018365472915,Punjab
multan,house,5.1 Marla,"PKR
1.5 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",2025.0,4.0,5.0,15000000.0,13884.75,Mid,New,1080.321935936909,Punjab
multan,house,1 Kanal,"PKR
5 Crore",For Sale,"Multan Public School Road, Multan, Punjab",,6.0,6.0,50000000.0,5445.0,Mid,,9182.736455463728,Punjab
multan,house,6 Marla,"PKR
1.65 Crore",For Sale,"Multan Public School Road, Multan, Punjab",2025.0,4.0,5.0,16500000.0,1633.5,Mid,New,10101.0101010101,Punjab
multan,house,10 Marla,"PKR
4 Crore",For Sale,"Wapda Town, Multan, Punjab",,5.0,5.0,40000000.0,2722.5,Mid,,14692.378328741965,Punjab
multan,house,10 Marla,"PKR
1.78 Crore",For Sale,"DHA Defence, Multan, Punjab",,4.0,6.0,17800000.0,2722.5,Mid,,6538.108356290175,Punjab
multan,house,5.6 Marla,"PKR
2.3 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",,5.0,5.0,23000000.0,15246.0,Mid,,1508.5924176833269,Punjab
multan,house,5 Marla,"PKR
1.2 Crore",For Sale,"DHA Defence, Multan, Punjab",2015.0,3.0,4.0,12000000.0,1361.25,Mid,Moderate,8815.426997245178,Punjab
multan,house,10 Marla,"PKR
3 Crore",For Sale,"Wapda Town, Multan, Punjab",,5.0,5.0,30000000.0,2722.5,Mid,,11019.283746556473,Punjab
multan,house,10 Marla,"PKR
3.3 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",2023.0,5.0,5.0,33000000.0,2722.5,Mid,New,12121.212121212122,Punjab
multan,house,1.6 Kanal,"PKR
5 Crore",For Sale,"DHA Defence, Multan, Punjab",2025.0,6.0,5.0,50000000.0,87120.0,Mid,New,573.921028466483,Punjab
multan,house,5 Marla,"PKR
1.75 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",,4.0,4.0,17500000.0,1361.25,Mid,,12855.831037649219,Punjab
multan,house,17 Marla,"PKR
6.5 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",2025.0,5.0,6.0,65000000.0,4628.25,High,New,14044.18516717982,Punjab
multan,house,5 Marla,"PKR
1.85 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",,4.0,5.0,18500000.0,1361.25,Mid,,13590.449954086318,Punjab
multan,house,7 Marla,"PKR
2.25 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",,5.0,6.0,22500000.0,1905.75,Mid,,11806.37544273908,Punjab
multan,house,5 Marla,"PKR
1.9 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",2025.0,4.0,5.0,19000000.0,1361.25,Mid,New,13957.759412304868,Punjab
multan,house,7.5 Marla,"PKR
3 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",2025.0,5.0,6.0,30000000.0,20418.75,Mid,New,1469.2378328741966,Punjab
multan,house,1 Kanal,"PKR
5.99 Crore",For Sale,"Zakariya Town, Multan, Punjab",2020.0,7.0,6.0,59900000.0,5445.0,High,New,11000.918273645546,Punjab
multan,house,1 Kanal,"PKR
4.5 Crore",For Sale,"Model Town, Multan, Punjab",2022.0,6.0,6.0,45000000.0,5445.0,Mid,New,8264.462809917355,Punjab
multan,house,1 Kanal,"PKR
5.5 Crore",For Sale,"DHA Defence, Multan, Punjab",2022.0,5.0,6.0,55000000.0,5445.0,High,New,10101.0101010101,Punjab
multan,house,1 Kanal,"PKR
6 Crore",For Sale,"Multan Public School Road, Multan, Punjab",2025.0,7.0,6.0,60000000.0,5445.0,High,New,11019.283746556473,Punjab
multan,house,5 Marla,"PKR
1.55 Crore",For Sale,"Multan Public School Road, Multan, Punjab",2025.0,4.0,5.0,15500000.0,1361.25,Mid,New,11386.593204775023,Punjab
multan,house,1 Kanal,"PKR
6.2 Crore",For Sale,"Wapda Town, Multan, Punjab",,7.0,6.0,62000000.0,5445.0,High,,11386.593204775023,Punjab
multan,house,5 Marla,"PKR
1.9 Crore",For Sale,"Multan Public School Road, Multan, Punjab",2025.0,3.0,3.0,19000000.0,1361.25,Mid,New,13957.759412304868,Punjab
multan,house,5 Marla,"PKR
1.65 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",2025.0,3.0,4.0,16500000.0,1361.25,Mid,New,12121.212121212122,Punjab
multan,house,5 Marla,"PKR
1.9 Crore",For Sale,"Multan Public School Road, Multan, Punjab",,4.0,5.0,19000000.0,1361.25,Mid,,13957.759412304868,Punjab
multan,house,1 Kanal,"PKR
5.15 Crore",For Sale,"DHA Defence, Multan, Punjab",2024.0,6.0,6.0,51500000.0,5445.0,High,New,9458.21854912764,Punjab
multan,house,1 Kanal,"PKR
6.5 Crore",For Sale,"Multan Public School Road, Multan, Punjab",,5.0,5.0,65000000.0,5445.0,High,,11937.557392102846,Punjab
multan,house,1 Kanal,"PKR
7.2 Crore",For Sale,"Multan Public School Road, Multan, Punjab",2025.0,6.0,6.0,72000000.0,5445.0,High,New,13223.140495867769,Punjab
multan,farm house,46 Kanal,"PKR
20 Crore",For Sale,"Multan Public School Road, Multan, Punjab",,6.0,6.0,200000000.0,250470.0,High,,798.4988222142372,Punjab
multan,house,5 Marla,"PKR
1.9 Crore",For Sale,"Multan Public School Road, Multan, Punjab",,3.0,4.0,19000000.0,1361.25,Mid,,13957.759412304868,Punjab
multan,house,5 Marla,"PKR
1.85 Crore",For Sale,"Multan Public School Road, Multan, Punjab",,3.0,4.0,18500000.0,1361.25,Mid,,13590.449954086318,Punjab
multan,house,5 Marla,"PKR
1.85 Crore",For Sale,"Multan Public School Road, Multan, Punjab",2025.0,3.0,4.0,18500000.0,1361.25,Mid,New,13590.449954086318,Punjab
multan,house,5 Marla,"PKR
1.7 Crore",For Sale,"Khanewal Road, Multan, Punjab",2024.0,4.0,5.0,17000000.0,1361.25,Mid,New,12488.52157943067,Punjab
multan,house,10 Marla,"PKR
2.2 Crore",For Sale,"Jamilabad, Multan, Punjab",,5.0,6.0,22000000.0,2722.5,Mid,,8080.80808080808,Punjab
multan,house,5 Marla,"PKR
1.7 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",2025.0,4.0,5.0,17000000.0,1361.25,Mid,New,12488.52157943067,Punjab
multan,house,5 Marla,"PKR
1.85 Crore",For Sale,"Multan Public School Road, Multan, Punjab",2025.0,3.0,4.0,18500000.0,1361.25,Mid,New,13590.449954086318,Punjab
multan,house,5 Marla,"PKR
1.75 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",2025.0,4.0,5.0,17500000.0,1361.25,Mid,New,12855.831037649219,Punjab
multan,house,10 Marla,"PKR
3.1 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",2025.0,5.0,5.0,31000000.0,2722.5,Mid,New,11386.593204775023,Punjab
multan,flat,1.7 Marla,"PKR
43 Lakh",For Sale,"Buch Executive Villas, Multan, Punjab",,1.0,1.0,4300000.0,4628.25,Low,,929.0768649057419,Punjab
multan,house,5 Marla,"PKR
1.85 Crore",For Sale,"Multan Public School Road, Multan, Punjab",,3.0,4.0,18500000.0,1361.25,Mid,,13590.449954086318,Punjab
multan,house,12.5 Marla,"PKR
4.3 Crore",For Sale,"Multan Public School Road, Multan, Punjab",,5.0,6.0,43000000.0,34031.25,Mid,,1263.544536271809,Punjab
multan,house,10 Marla,"PKR
3.15 Crore",For Sale,"Multan Public School Road, Multan, Punjab",2025.0,5.0,6.0,31500000.0,2722.5,Mid,New,11570.247933884297,Punjab
multan,house,5 Marla,"PKR
1.55 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",2025.0,3.0,4.0,15500000.0,1361.25,Mid,New,11386.593204775023,Punjab
multan,house,1 Kanal,"PKR
6 Crore",For Sale,"Wapda Town, Multan, Punjab",2025.0,6.0,6.0,60000000.0,5445.0,High,New,11019.283746556473,Punjab
multan,house,7 Marla,"PKR
1.55 Crore",For Sale,"Bahadurpur, Multan, Punjab",2025.0,5.0,6.0,15500000.0,1905.75,Mid,New,8133.280860553587,Punjab
multan,house,6 Marla,"PKR
2.1 Crore",For Sale,"Multan Public School Road, Multan, Punjab",2022.0,3.0,4.0,21000000.0,1633.5,Mid,New,12855.831037649219,Punjab
multan,house,5 Marla,"PKR
1.4 Crore",For Sale,"Bahadurpur, Multan, Punjab",2024.0,3.0,4.0,14000000.0,1361.25,Mid,New,10284.664830119376,Punjab
multan,house,5 Marla,"PKR
1.3 Crore",For Sale,"Multan Public School Road, Multan, Punjab",2024.0,4.0,4.0,13000000.0,1361.25,Mid,New,9550.045913682277,Punjab
multan,penthouse,3.7 Marla,"PKR
2.52 Crore",For Sale,"DHA Defence, Multan, Punjab",,3.0,4.0,25200000.0,10073.25,Mid,,2501.6752289479564,Punjab
multan,house,8 Marla,"PKR
2.6 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",2025.0,7.0,6.0,26000000.0,2178.0,Mid,New,11937.557392102846,Punjab
multan,house,10 Marla,"PKR
3.5 Crore",For Sale,"Wapda Town, Multan, Punjab",,5.0,5.0,35000000.0,2722.5,Mid,,12855.831037649219,Punjab
multan,house,5 Marla,"PKR
1.63 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",2024.0,3.0,4.0,16299999.999999998,1361.25,Mid,New,11974.2883379247,Punjab
multan,house,5 Marla,"PKR
1.48 Crore",For Sale,"Buch Executive Villas, Multan, Punjab",2024.0,4.0,5.0,14800000.0,1361.25,Mid,New,10872.359963269055,Punjab
